,id,owner,title,dateupload,datetaken,ownername,tags,latitude,longitude,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family
39,52716791189,74877815@N05,,1677563300,2023-02-15 12:11:05,matthew valencia,,34.042561,-118.331314,16,0,,7134197,1,0,0,0
40,52716708195,7980350@N08,Volkswagen ID.3,1677552177,2022-12-29 11:38:37,Justin Kane,car losangeles museum petersen petersenautomotivemuseum california unitedstates,34.062569,-118.361095,16,0,,5334569,1,0,0,0
41,52715793031,74877815@N05,,1677533622,2023-02-15 12:08:25,matthew valencia,,34.042358,-118.330362,16,0,,7134197,1,0,0,0
42,52716200215,74877815@N05,,1677533178,2023-02-15 12:09:23,matthew valencia,170,34.042502,-118.330812,16,0,,7134197,1,0,0,0
43,52716159393,74877815@N05,,1677530596,2023-02-15 13:11:46,matthew valencia,,34.048655,-118.335678,16,0,,5406462,1,0,0,0
44,52715935934,74877815@N05,,1677530559,2023-02-15 13:10:03,matthew valencia,,34.048500,-118.334320,16,0,,5406462,1,0,0,0
45,52714180255,36497840@N02,Climate change,1677463287,2023-02-26 11:16:58,ashokboghani,sangabrielmountains snow climatechange blackandwhite monochrome,34.197037,-118.220787,11,0,,5398032,1,0,0,0
46,52714078428,42642399@N03,D318187S,1677457204,2023-02-26 14:29:16,Lambda Hoops,lbl lambdabasketballleague basketball westhollywoodreccenter westhollywood openplay,34.081590,-118.384938,16,0,,8062695,1,0,0,0
47,52713864849,42642399@N03,D318117S,1677457180,2023-02-26 13:56:48,Lambda Hoops,lbl lambdabasketballleague basketball westhollywoodreccenter westhollywood openplay,34.081590,-118.384938,16,0,,8062695,1,0,0,0
48,52714025920,42642399@N03,D318119A,1677457181,2023-02-26 13:56:54,Lambda Hoops,lbl lambdabasketballleague basketball westhollywoodreccenter westhollywood openplay,34.081590,-118.384938,16,0,,8062695,1,0,0,0
49,52712393227,7499764@N03,Kusama,1677437564,2023-01-20 15:13:24,jkerssen,losangeles broadmuseum downtownla,34.054430,-118.250375,16,0,,8062677,1,0,0,0
50,52711639570,55257385@N00,Homeless product placement,1677373316,2023-02-25 16:24:07,shyzaboy,,33.777919,-118.204484,16,0,,5351725,1,0,0,0
51,52711100480,7499764@N03,Silver Lake,1677354455,2023-01-18 10:41:09,jkerssen,losangeles streetart,34.090652,-118.278014,16,0,,10104153,1,0,0,0
52,52707566021,86383385@N00,R318031P,1677213998,2023-02-23 17:29:27,RobHelfman,crenshaw sports basketball highschool losangeles sanpedro scrimmage scoreboard,33.996145,-118.327820,16,0,,5343708,1,0,0,0
53,52707030177,54718757@N00,"23,697",1677212986,2023-02-23 17:40:27,joeginder,jrglongbeach sunset school roof hughes,33.828580,-118.176930,16,0,,5332795,1,0,0,0
54,52707857560,69383014@N02,IMG_8665,1677208311,2023-02-22 09:52:00,CSPF Volunteer Program,,33.993063,-118.070648,16,0,,5381453,1,0,0,0
55,52707303101,51035555243@N01,"John Ahearn, Raymond and Toby",1677199496,2015-11-25 13:17:06,Thomas Hawk,america broad california johnahearn losangeles raymondandtoby southerncalifornia thebroad usa unitedstates unitedstatesofamerica artmuseum museum sculpture socal,34.054416,-118.250484,16,0,,8062677,1,0,0,0
56,52706808899,26437411@N00,"Los Angeles, California",1677171172,2020-12-01 17:08:16,Dellawati Wijaya,,34.095566,-118.373231,16,0,,5340620,1,0,0,0
57,52706505641,26437411@N00,"with celine in beverly hills, LA .. california",1677169336,2021-10-30 16:27:05,Dellawati Wijaya,,34.073544,-118.403787,16,0,,5328041,1,0,0,0
58,52705866257,26437411@N00,LA with my niece Celine,1677165446,2021-10-30 14:56:25,Dellawati Wijaya,,34.014958,-118.495659,16,0,,5393212,1,0,0,0
59,52706616389,26437411@N00,"LA, City of Stars",1677164418,2020-11-30 13:43:11,Dellawati Wijaya,,34.125816,-118.325989,16,0,,8479288,1,0,0,0
60,52706815113,26437411@N00,"LA & Beverly Hills, California 2020",1677162968,2020-11-27 10:37:42,Dellawati Wijaya,,33.953577,-118.384225,16,0,,5408295,1,0,0,0
61,52706196728,130152884@N05,Beach volleyball,1677128967,2023-02-22 13:29:51,hammerwold,beach volleyball long city college sport sports ball sun california,33.831264,-118.136157,15,0,,11788983,1,0,0,0
62,52704387918,141169709@N06,9M-MHJ 1981 Boeing 747-200 Malaysia Airlines Los Angeles 06.93,1677050129,2023-02-22 04:19:37,Connie749,,33.945816,-118.409528,14,0,,5408295,1,0,0,0
63,52701705681,53365974@N00,Berries from J&J Farms,1676953215,2023-02-19 08:35:00,TomChatt,food farmersmarket,34.099552,-118.328348,16,0,,5357527,1,0,0,0
64,52701094507,42045401@N00,,1676948838,2023-02-20 14:08:11,pondage,,34.071116,-118.403214,16,0,,5328041,1,0,0,0
65,52716914089,186148251@N05,"Southbound Stadium Way approaches, proceeds and crosses at Vin Scully Avenue (formerly Elysian Park Avenue) left turn to Dodger Stadium intersection traffic signal flashing red lights, left turn protected red yellow green arrow lights",1676875980,2023-02-19 08:53:00,raymonyu,,34.072470,-118.247104,16,0,,5324000,1,0,0,0
66,52699524094,22038157@N05,"Redondo Beach, Sunday afternoon",1676858176,2023-02-19 18:24:09,James Fujita,,33.823296,-118.390088,16,0,,5338011,1,0,0,0
67,52699678270,22038157@N05,"Redondo Beach, Sunday afternoon",1676858185,2023-02-19 18:28:16,James Fujita,,33.823260,-118.390055,16,0,,5338011,1,0,0,0
68,52699216926,51035555243@N01,Found Photo,1676856079,1977-04-01 14:47:20,Thomas Hawk,1977 california kodachrome losangeles southerncalifornia sunland socal wedding unitedstatesofamerica fav10,34.270047,-118.305103,16,0,,5399976,1,0,0,0
69,52698417232,11171561@N04,PXL_20230219_184808840,1676844889,2023-02-19 10:48:08,beautifullybrokn85,,34.009422,-118.497306,16,0,,5393212,1,0,0,0
70,52699427703,11171561@N04,PXL_20230219_185031187,1676844865,2023-02-19 10:50:31,beautifullybrokn85,,34.009202,-118.497612,16,0,,5393212,1,0,0,0
71,52699349075,11171561@N04,PXL_20230219_185653570,1676844789,2023-02-19 10:56:53,beautifullybrokn85,,34.008308,-118.498120,16,0,,5393212,1,0,0,0
72,52698407202,11171561@N04,PXL_20230219_192309132,1676844590,2023-02-19 11:23:09,beautifullybrokn85,,34.007680,-118.499812,16,0,,5393212,1,0,0,0
73,52698921696,11171561@N04,PXL_20230219_193414205,1676844483,2023-02-19 11:34:14,beautifullybrokn85,,34.008138,-118.497998,16,0,,5393212,1,0,0,0
74,52699184004,11171561@N04,PXL_20230219_193452493,1676844454,2023-02-19 11:34:52,beautifullybrokn85,,34.008138,-118.497998,16,0,,5393212,1,0,0,0
75,52699411143,11171561@N04,PXL_20230219_193744285,1676844339,2023-02-19 11:37:44,beautifullybrokn85,,34.008211,-118.497876,16,0,,5393212,1,0,0,0
76,52699402853,11171561@N04,PXL_20230217_224458671,1676844060,2023-02-17 14:44:58,beautifullybrokn85,,33.946344,-118.384667,16,0,,5408295,1,0,0,0
77,52698909236,11171561@N04,PXL_20230218_000450289,1676844050,2023-02-17 16:04:50,beautifullybrokn85,,33.946675,-118.384587,16,0,,5408295,1,0,0,0
78,52698682026,7499764@N03,Downtown,1676837500,2023-01-17 14:43:38,jkerssen,losangeles downtownla,34.047980,-118.250145,16,0,,8062677,1,0,0,0
79,52699064610,7499764@N03,Our walking tour guide Christopher,1676836964,2023-01-17 11:40:39,jkerssen,losangeles downtownla,34.048958,-118.248467,16,0,,8062677,1,0,0,0
80,52697603024,86383385@N00,R317640P,1676783895,2023-02-18 14:17:53,RobHelfman,crenshaw sports basketball girls highschool losangeles westchester playoff opendivision semifinal,34.143295,-118.118231,16,0,,5385041,1,0,0,0
81,52697760335,86383385@N00,R317759A,1676783938,2023-02-18 15:15:38,RobHelfman,crenshaw sports basketball girls highschool losangeles westchester playoff opendivision semifinal,34.143295,-118.118231,16,0,,5385041,1,0,0,0
82,52697827363,86383385@N00,R317830S,1676783968,2023-02-18 15:38:28,RobHelfman,crenshaw sports basketball girls highschool losangeles westchester playoff opendivision semifinal,34.143295,-118.118231,16,0,,5385041,1,0,0,0
83,52697384275,62661003@N00,22 Bahman,1676765338,2023-02-11 14:53:54,mkulob,,34.051491,-118.244056,16,0,,5368361,1,0,0,0
84,52696327347,22038157@N05,"Madrona Marsh, Torrance - Saturday",1676760232,2023-02-18 14:08:45,James Fujita,,33.828144,-118.342527,16,0,,11788930,1,0,0,0
85,52697101519,22038157@N05,"Madrona Marsh, Torrance - Saturday",1676760252,2023-02-18 14:16:28,James Fujita,,33.825889,-118.341734,16,0,,11788930,1,0,0,0
86,52697259105,22038157@N05,"Madrona Marsh, Torrance - Saturday",1676760254,2023-02-18 14:18:40,James Fujita,,33.825292,-118.341658,16,0,,11788930,1,0,0,0
87,52696838346,22038157@N05,"Madrona Marsh, Torrance - Saturday",1676760279,2023-02-18 14:30:05,James Fujita,,33.825274,-118.344147,16,0,,11788930,1,0,0,0
88,52697256020,22038157@N05,"Madrona Marsh, Torrance - Saturday",1676760286,2023-02-18 14:33:43,James Fujita,,33.825524,-118.344716,16,0,,11788930,1,0,0,0
89,52697096499,22038157@N05,"Madrona Marsh, Torrance - Saturday",1676760302,2023-02-18 14:42:46,James Fujita,,33.826005,-118.344844,16,0,,11788930,1,0,0,0
90,52696319307,22038157@N05,"Madrona Marsh, Torrance - Saturday",1676760311,2023-02-18 14:46:42,James Fujita,,33.827173,-118.344833,16,0,,11788930,1,0,0,0
91,52697250550,22038157@N05,"Madrona Marsh, Torrance - Saturday",1676760334,2023-02-18 14:57:33,James Fujita,,33.828438,-118.342505,16,0,,11788930,1,0,0,0
92,52695638191,53365974@N00,"""Generation Next"", Narsiso Martinez, 2023. Ink, goache, charcoal, gold leaf, and matte gel on produce boxes",1676709218,2023-02-17 15:39:10,TomChatt,art,34.017563,-118.445114,16,0,,5370297,1,0,0,0
93,52695116342,53365974@N00,Steve Roth discussing the work of ORAM (LGBTQ refugee support org),1676708977,2023-02-17 14:04:39,TomChatt,,34.017552,-118.446045,16,0,,5370297,1,0,0,0
94,52695430333,92388096@N07,2023-02-17_01-32-15,1676669537,2023-02-17 03:03:07,Serj Shpigarev,,33.972786,-118.461395,16,0,,5405842,1,0,0,0
95,52716912514,186148251@N05,"A top view of the continuous East Los Angeles facing Elysian Park, Dodger Stadium, Solano Canyon, Lincoln Heights, El Sereno, Boyle Heights, Hollenbeck, San Gabriel Valley, Vernon, Huntington Park and Southeastern Los Angeles and Downtown Los Angeles",1676532120,2023-02-15 14:22:00,raymonyu,,34.082574,-118.243650,16,0,,10104154,1,0,0,0
96,52691107431,51035555243@N01,New Hoover Deluxe Shampoo Polishers,1676492581,2015-11-25 14:05:53,Thomas Hawk,america broad california jeffkoons losangeles newhooverdeluxeshampoopolishers southerncalifornia thebroad usa unitedstates unitedstatesofamerica artmuseum bw museum socal fav10 fav25,34.054416,-118.250484,16,0,,8062677,1,0,0,0
97,52688027516,57210421@N04,Getty Center,1676353748,2022-10-01 14:00:28,wishingbone,,34.077154,-118.474159,14,0,,5408363,1,0,0,0
98,52688299979,57210421@N04,Getty Center,1676353756,2022-10-01 14:08:00,wishingbone,,34.077154,-118.474159,14,0,,5408363,1,0,0,0
99,52688025351,57210421@N04,Getty Center,1676353757,2022-10-01 14:09:12,wishingbone,,34.077154,-118.474159,14,0,,5408363,1,0,0,0
100,52687502777,57210421@N04,Getty Center,1676353771,2022-10-01 14:35:55,wishingbone,,34.077154,-118.474159,14,0,,5408363,1,0,0,0
101,52688274749,57210421@N04,Getty Villa,1676352779,2022-10-01 11:43:08,wishingbone,,34.045521,-118.564850,16,0,,5334820,1,0,0,0
102,52687426982,57210421@N04,Walt Disney Concert Hall,1676349623,2022-09-30 10:07:43,wishingbone,,34.055486,-118.250012,15,0,,8062677,1,0,0,0
103,52688348735,57210421@N04,Hollyhock House,1676348881,2022-09-29 12:41:44,wishingbone,,34.100149,-118.294386,15,0,,6285747,1,0,0,0
104,52687833365,84263554@N00,"LA Pacific Railroad, Hollywood,CA Station",1676326154,2023-02-13 14:09:08,kla4067,hollywood pe,34.101624,-118.328182,16,0,,5357527,1,0,0,0
105,52682941041,58753801@N00,,1676155620,2023-02-11 13:56:00,clascaris,2valentinegirls yumekawaii harajuku harajukuvalentinestyle valentinelittletokyo,34.049469,-118.239809,16,0,,5367260,1,0,0,0
106,52681262507,86383385@N00,R317285A,1676107373,2023-02-10 20:04:57,RobHelfman,crenshaw sports basketball highschool losangeles fairfax playoff opendivision quarterfinals,34.082015,-118.360444,16,0,,8062697,1,0,0,0
107,52681663198,74877815@N05,,1676070770,2023-02-08 11:59:11,matthew valencia,,34.086902,-118.376634,16,0,,7174680,1,0,0,0
108,52681659243,74877815@N05,,1676070516,2023-02-08 12:06:30,matthew valencia,,34.084877,-118.379495,16,0,,8062695,1,0,0,0
109,52681441604,74877815@N05,,1676070359,2023-02-08 12:04:43,matthew valencia,,34.084883,-118.378600,16,0,,8062695,1,0,0,0
110,52681141001,74877815@N05,,1676069444,2023-02-08 12:10:33,matthew valencia,,34.084225,-118.380670,16,0,,8062695,1,0,0,0
111,52681639003,74877815@N05,,1676069437,2023-02-08 12:10:25,matthew valencia,,34.084255,-118.380670,16,0,,8062695,1,0,0,0
112,52681131291,74877815@N05,,1676069026,2023-02-08 13:30:55,matthew valencia,scream3filminglocationscafereplaycafelepainquidotiencourtneycoxdavidarquettezinccafe,34.081711,-118.381395,16,0,,8062695,1,0,0,0
113,52681609738,74877815@N05,,1676068099,2023-02-08 17:04:31,matthew valencia,,34.010758,-118.492959,16,0,,5393212,1,0,0,0
114,52681391439,74877815@N05,,1676068019,2023-02-08 17:13:31,matthew valencia,,34.011311,-118.492234,16,0,,5393212,1,0,0,0
115,52680586512,74877815@N05,,1676067821,2023-02-08 17:05:06,matthew valencia,,34.010752,-118.493331,16,0,,5393212,1,0,0,0
116,52679457462,90807129@N00,Regional Agencies Train For Earthquake Response at LAFD 'Disaster City' Training Center,1676021865,2023-02-09 00:00:13,LAFD,lafd losangelesfiredepartment usar urbansearchandrescue caloes csti regionaltechnicalsearchspecialisttraining searchspecialist training k9 canine searchdog shermanoaks creativecommons johnmccoy,34.162981,-118.466981,16,0,,5395244,1,0,0,0
117,52680256684,90807129@N00,Regional Agencies Train For Earthquake Response at LAFD 'Disaster City' Training Center,1676021871,2023-02-09 00:00:03,LAFD,lafd losangelesfiredepartment usar urbansearchandrescue caloes csti regionaltechnicalsearchspecialisttraining searchspecialist training k9 canine searchdog shermanoaks creativecommons johnmccoy,34.162981,-118.466981,16,0,,5395244,1,0,0,0
118,52680268653,91281489@N00,Japanese Garden,1676006883,2023-01-08 13:11:51,Arbron,thehuntington california sanmarino unitedstates japanesegarden artcollections thehuntingtonlibrary usa andbotanicalgardens,34.126036,-118.115856,16,0,,11788632,1,0,0,0
119,52677162355,51035555243@N01,St. George Hotel,1675869856,2019-11-29 12:16:20,Thomas Hawk,america california dtla downtownlosangeles hotel losangeles southerncalifornia stgeorgehotel usa unitedstates unitedstatesofamerica neon neonsign socal fav10,34.048705,-118.245392,16,0,,5367260,1,0,0,0
120,52676019444,18835181@N05,Leda and the Swan in 3D,1675819638,2023-02-06 17:43:16,rgb48,gettyvilla museum california statues crosseyedstereo 3d art,34.045832,-118.564796,15,0,,5334820,1,0,0,0
121,52674735265,39932781@N05,NONNA'S,1675760830,2023-01-11 14:39:34,lee j.u.,,34.144213,-118.255770,16,0,,5352423,1,0,0,0
122,52673425579,62590725@N05,"Photo Jan 22 2023, 2 47 54 PM",1675710808,2023-01-22 14:47:54,LAGreenGrounds,,34.031702,-118.322556,16,0,,5360565,1,0,0,0
123,52673570555,62590725@N05,"Photo Jan 22 2023, 2 48 41 PM",1675710809,2023-01-22 14:48:41,LAGreenGrounds,,34.031672,-118.322542,16,0,,5360565,1,0,0,0
124,52671756387,39788121@N00,,1675679869,2022-04-23 13:24:58,tttkay,,34.072883,-118.443231,16,0,,5327259,1,0,0,0
125,52672081854,98147195@N00,Louis Poliquin,1675657522,2022-11-06 21:10:25,mark6mauno,louispoliquin louis poliquin sandiegosabers sandiego san diego sabers unitedstatespremierhockeyleague united states premier hockey league usphl premierdivision division 202223 therinkslakewoodice therinks lakewoodice the rinks lakewood ice nikkor 70200mmf28evrfled nikond6 nikon d6 ar1x1,33.830150,-118.163559,16,0,,5332795,1,0,0,0
126,52671845614,42642399@N03,R317031S,1675647308,2023-02-05 14:01:42,Lambda Hoops,lbl lambdabasketballleague basketball westhollywoodreccenter westhollywood openplay,34.081590,-118.384938,16,0,,8062695,1,0,0,0
127,52671740658,197128056@N08,"Los Angeles template, jpeg, color, illustration, image, colorific, simple, theme, wallpaper, texture, screensaver, colour, backround, pic, design, pattern, art, hd, picture, jpg, colorful, colored, drawing",1675636020,2023-02-06 00:26:16,sergionnikov,losangelesimacwallpaper losangelesramswallpapergif wallpaperphonelosangeles downtownlosangelesiphonewallpaper macwallpaperlosangeles losangeleswallpapercars wallpaperslosangelesvector losangelesaestheticwallpaper losangeleslaptopwallpaper losangelesramslogowallpaper losangeleswallpaper1920x1080 losangeleschargersiphonewallpaper gambarwallpaperlosangeles wallpapercompanylosangeles wallpaperaestheticlosangeles losangeleswallpaperhdiphone losangelesdodgersdesktopwallpaper bestwallpaperoflosangeles wallpaperslosangelesvintage losangeleswallpaperphone wallpaperjobsinlosangeles losangelesnightwallpaperhd losangelesramsdesktopwallpaper wallpapersdelosangelesdodgers wallpaperlosangelescellphone losangeleskingswallpaper losangeleswallpaperbrooklyn losangelesneonwallpaper losangelesdodgerswallpapertumblr wallpaperlosangelesdodgersstadium losangelesdodgerswallpaperforiphone losangelesskylineatnightwallpaper losangelesbeachwallpaper losangelespalmtreeswallpaper losangeleswallpaperdownload losangeleswallpapernight losangeleswallpaperdesktop mjwallpaperlosangeles losangelesimageswallpaper wallpaperslosangelesedition wallpaperslosangeles iphonewallpaperlosangeles losangelesdodgersworldserieswallpaper carslosangeleswallpaper graciewallpaperlosangeles losangeleschargersschedulewallpaper losangelesatnightwallpaper losangeleswallpapersjpg losangeleswallpaperformobile losangeleswallpaperandroid dwlosangeleswallpaper freelosangelesramswallpaper wallpapersforlosangeles wallpaperslosangelesenglish wallpaperinlosangeles vintagelosangeleswallpaper battlelosangeleswallpaper losangelessparkswallpaper wallpapermagazinelosangeles losangeleslakerslogowallpaper customwallpaperlosangeles losangelesstreetwallpaper losangelesbuildingwallpaper bt21losangeleswallpaper wallpaperlosangeles4k losangeleslakerswallpaper4k highresolutionlosangeleswallpaper pinterestlosangeleswallpaper losangeleslivewallpaper losangelescaliforniawallpapers losangelesipadwallpaper eclecticwallpaperlosangeles wallpaperstoreindowntownlosangeles losangeleslakerswallpaperlaptop losangelesbeachiphonewallpaper,34.003435,-118.337516,11,0,,8478933,1,0,0,0
