,id,owner,title,dateupload,datetaken,ownername,tags,latitude,longitude,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family
10,52737397366,61028709@N03,IMG_2195,1678414860,2023-03-02 19:39:30,Brooklyn Cyclist,,40.577216,-73.955375,16,0,,5110161,1,0,0,0
11,52737802375,61028709@N03,IMG_2336,1678414588,2023-03-09 16:44:38,Brooklyn Cyclist,,40.575108,-73.961028,16,0,,5110161,1,0,0,0
12,52737186754,155535997@N08,Collection of Clothing for Earthquake Survivors,1678395682,2023-02-28 20:46:02,antiochian1,,40.866525,-74.203064,16,0,,5100540,1,0,0,0
13,52735124799,48227962@N04,New York City,1678311564,2022-10-29 09:42:46,PMillera4,newyork newyorkcity manhattan blackandwhite,40.749630,-74.003616,16,0,,5112388,1,0,0,0
14,52734850758,197841748@N07,American Robin,1678295842,2023-03-07 15:12:08,pennphotographer,,40.548739,-74.147751,16,0,,5119211,1,0,0,0
15,52734602660,21233184@N02,Sakhmet,1678289890,2023-03-07 12:45:58,genibee,egypt sculpture lioness goddess museum met,40.779766,-73.962587,16,0,,6332635,1,0,0,0
16,52733662482,21233184@N02,IMG_0185,1678289930,2023-03-07 11:36:25,genibee,,40.778983,-73.964701,16,0,,6332635,1,0,0,0
17,52733720215,148374920@N02,Hudson Yards (New York),1678249862,2022-04-30 10:04:21,jjbers,new york city manhattan midtown,40.753214,-74.001674,16,0,,5112388,1,0,0,0
18,52732951356,194222166@N02,Test run,1678236456,2023-01-24 21:18:46,ginogalante322,,40.699234,-73.809596,16,0,,5122520,1,0,0,0
19,52701239148,11537676@N06,"Lower Manhattan skyline from Brooklyn Heights Promenade, New York City",1678220604,2023-02-20 12:32:27,Paul McClure DC,newyorkcity newyorkstate brooklyn kingscounty feb2023 brooklynheights sky cloud manhattan skyline skyscraper scenery fidi,40.695380,-73.998450,16,0,,11257837,1,0,0,0
20,52732923258,197841748@N07,Ring-billed gull,1678214197,2023-03-06 17:01:55,pennphotographer,,40.645795,-74.075396,16,0,,5135152,1,0,0,0
21,52700828019,11537676@N06,"Departing Staten Island Ferry and Whitehall Terminal, morning, New York City",1678202417,2023-02-20 11:32:54,Paul McClure DC,newyorkcity newyorkstate feb2023 scenery ship manhattan architecture sign statenislandferry,40.702555,-74.012153,16,0,,6930486,1,0,0,0
22,52731309687,26437411@N00,nyc 2017,1678193447,2017-09-18 18:47:06,Dellawati Wijaya,,40.757380,-73.977631,16,0,,6944378,1,0,0,0
23,52729578402,196299474@N03,,1678122871,2023-03-05 12:18:08,Richmond County REACT,,40.632083,-74.100670,16,0,,5143939,1,0,0,0
24,52730329325,69233611@N05,New York City 2023,1678120480,2023-02-12 19:32:52,broadswordcallingdannyboy,ny usa us america newyork copyright light eos7d eflens cityscape canon winter creative lightroom metropolis iconic newyorkcity newyorkminute donotcopy leonreilly eastcoast nyc city copyrightleonreillyphotography leonreillyphotography colournyc manhattan brightcolours ilovenyc shadow mood uws colour brightlightsbigcity new york brightcolour upperwestside night street nycstreet skyline tribeca greenwichvillage urbanlandscape urban streetphotography streetscene,40.753759,-73.983693,16,0,,6930378,1,0,0,0
25,52730283095,69233611@N05,New York City 2023,1678120483,2023-02-12 20:01:34,broadswordcallingdannyboy,ny usa us america newyork copyright light eos7d eflens cityscape canon winter creative lightroom metropolis iconic newyorkcity newyorkminute donotcopy leonreilly eastcoast nyc city copyrightleonreillyphotography leonreillyphotography colournyc manhattan brightcolours ilovenyc shadow mood uws colour brightlightsbigcity new york brightcolour upperwestside night street nycstreet skyline tribeca greenwichvillage urbanlandscape urban streetphotography streetscene,40.753759,-73.983693,16,0,,6930378,1,0,0,0
26,52729641821,69233611@N05,New York City 2023,1678112570,2023-02-12 17:50:01,broadswordcallingdannyboy,ny usa us america newyork copyright light eos7d eflens cityscape canon winter creative lightroom metropolis iconic newyorkcity newyorkminute donotcopy leonreilly eastcoast nyc city copyrightleonreillyphotography leonreillyphotography colournyc manhattan brightcolours ilovenyc shadow mood uws colour brightlightsbigcity new york brightcolour upperwestside night street nycstreet skyline tribeca greenwichvillage urbanlandscape urban streetphotography streetscene,40.721697,-73.999979,15,0,,5138691,1,0,0,0
27,52728960850,40227437@N00,PXL_20230305_205254560,1678063715,2023-03-05 15:52:54,Xilly,,40.772538,-73.744064,16,0,,5115258,1,0,0,0
28,52728548536,40227437@N00,PXL_20230305_203444262,1678063726,2023-03-05 15:34:44,Xilly,,40.772886,-73.744139,16,0,,5115258,1,0,0,0
29,52727566538,142954293@N02,Airbus A350-1041 G-VDOT,1678018537,2022-11-01 22:16:07,GeorgeCVT,georgealdrichphotography virgin atlantic airbus industrie a350 a3501000 a3501041 gvdot ruby slipper new york john f kennedy international airport jfk kjfk nyc usa night light trail aircraft flying flight travel sky aviation avgeek nikon d850 nikkor 70200mm f28 fl ed vr,40.645870,-73.779598,16,0,,5139287,1,0,0,0
30,52726099206,40227437@N00,PXL_20230304_194940713,1677971144,2023-03-04 14:49:40,Xilly,,40.739902,-73.954500,16,0,,5125125,1,0,0,0
31,52726578583,40227437@N00,PXL_20230304_194943576,1677971143,2023-03-04 14:49:43,Xilly,,40.739902,-73.954500,16,0,,5125125,1,0,0,0
32,52725536117,7702423@N04,"Pictures of JFK Airport (Mostly at Sunset) from the TWA Hotel (JFK Airport, New York, NY - November 2022)",1677968747,2022-11-03 18:05:28,cseeman,twahotelplanewatching johnfkennedyinternationalairport jfk jfkairport jamaicaqueens newyorkcity newyork newyorkairport portofnewyorkauthority portauthorityofnewyorkandnewjersey panynj airports ooakdollfesitval2022twahotelplane ooakdollfesitval2022twahotelsunset sunset evening,40.642236,-73.773880,14,0,,5139287,1,0,0,0
33,52726332463,7702423@N04,"Air France 777-300 (ER) (F-GSQA)  and A350-900 (F-HTYB & F-HTYD) - Plane watching at the TWA Hotel (JFK Airport, New York, NY - November 2022)",1677967853,2022-11-05 11:04:12,cseeman,twahotelplanewatching johnfkennedyinternationalairport jfk jfkairport jamaicaqueens newyorkcity newyork newyorkairport portofnewyorkauthority portauthorityofnewyorkandnewjersey panynj airports ooakdollfesitval2022twahotelplane airfrance france airbus airbusa350 airbusa350900 fhtyb airfrancefhtyb fhtyd airfrancefhtyd twahotelplane2022airfrance twahotelplane2022airfrancea350 boeing 777 boeing777 boeing777300 airfrance777300fgsqa fgsqa,40.642236,-73.773880,14,0,,5139287,1,0,0,0
34,52725329947,7702423@N04,"Air France 777-300 (ER) (F-GSQA)  and A350-900 (F-HTYB & F-HTYD) - Plane watching at the TWA Hotel (JFK Airport, New York, NY - November 2022)",1677967860,2022-11-03 11:22:16,cseeman,twahotelplanewatching johnfkennedyinternationalairport jfk jfkairport jamaicaqueens newyorkcity newyork newyorkairport portofnewyorkauthority portauthorityofnewyorkandnewjersey panynj airports ooakdollfesitval2022twahotelplane airfrance france airbus airbusa350 airbusa350900 fhtyb airfrancefhtyb fhtyd airfrancefhtyd twahotelplane2022airfrance twahotelplane2022airfrancea350 boeing 777 boeing777 boeing777300 airfrance777300fgsqa fgsqa,40.642236,-73.773880,14,0,,5139287,1,0,0,0
35,52726396978,34325628@N05,"Reddy Dog Store - Soho, NYC",1677963975,2023-02-20 13:33:15,ChrisGoldNY,chrisgoldny chrisgoldphoto sonya7rii sonyalpha sonyimages nyc newyorkcity newyork gothamist soho manhattan petstore stores shopping interiordesign design lights lighting red grey america usa travel,40.723778,-74.000011,16,0,,5138691,1,0,0,0
36,52726045669,62596395@N00,,1677959679,2023-02-27 13:11:26,AMARTI02,,40.721505,-74.042534,16,0,,5096849,1,0,0,0
37,52726044764,62596395@N00,,1677959655,2023-02-25 14:56:30,AMARTI02,,40.704552,-74.013953,16,0,,6930486,1,0,0,0
38,52726048348,7702423@N04,"Variety of Delta Flights - Plane watching at the TWA Hotel (JFK Airport, New York, NY - November 2022)",1677952808,2022-11-05 14:16:06,cseeman,twahotelplanewatching johnfkennedyinternationalairport jfk jfkairport jamaicaqueens newyorkcity newyork newyorkairport portofnewyorkauthority portauthorityofnewyorkandnewjersey panynj airports ooakdollfesitval2022twahotelplane ooakdollfesitval2022twahotelplanedelta delta deltaairlines,40.642236,-73.773880,14,0,,5139287,1,0,0,0
39,52725824974,7702423@N04,"Variety of Delta Flights - Plane watching at the TWA Hotel (JFK Airport, New York, NY - November 2022)",1677952810,2022-11-05 14:16:09,cseeman,twahotelplanewatching johnfkennedyinternationalairport jfk jfkairport jamaicaqueens newyorkcity newyork newyorkairport portofnewyorkauthority portauthorityofnewyorkandnewjersey panynj airports ooakdollfesitval2022twahotelplane ooakdollfesitval2022twahotelplanedelta delta deltaairlines,40.642236,-73.773880,14,0,,5139287,1,0,0,0
40,52725820119,7702423@N04,"Variety of Delta Flights - Plane watching at the TWA Hotel (JFK Airport, New York, NY - November 2022)",1677952862,2022-11-05 14:20:46,cseeman,twahotelplanewatching johnfkennedyinternationalairport jfk jfkairport jamaicaqueens newyorkcity newyork newyorkairport portofnewyorkauthority portauthorityofnewyorkandnewjersey panynj airports ooakdollfesitval2022twahotelplane ooakdollfesitval2022twahotelplanedelta delta deltaairlines,40.642236,-73.773880,14,0,,5139287,1,0,0,0
41,52725986045,7702423@N04,"Variety of Delta Flights - Plane watching at the TWA Hotel (JFK Airport, New York, NY - November 2022)",1677952782,2022-11-05 07:35:05,cseeman,twahotelplanewatching johnfkennedyinternationalairport jfk jfkairport jamaicaqueens newyorkcity newyork newyorkairport portofnewyorkauthority portauthorityofnewyorkandnewjersey panynj airports ooakdollfesitval2022twahotelplane ooakdollfesitval2022twahotelplanedelta delta deltaairlines,40.642236,-73.773880,14,0,,5139287,1,0,0,0
42,52724455166,40646519@N00,Phantom Ad At Baggage Claim,1677899181,2022-11-27 20:47:39,Joe Shlabotnik,setbeachesnov2022 november2022 airport nyc newyorkcity galaxys22ultra queens phantomoftheopera jfk 2022 newyork unitedstates,40.647086,-73.790539,16,0,,5139287,1,0,0,0
43,52724369581,48307030@N02,DSC02255b,1677895259,2023-03-03 08:51:41,Naturecamhd,sonycybershotrx10iv sonycybershotrx10m4 sonyrx10iv sonyrx10m4 woodlawncemetery northernmockingbird birding birdwatching bronx thebronx,40.893473,-73.871323,15,0,,5145005,1,0,0,0
44,52724740400,9903955@N02,20230303_120547,1677893391,2023-03-03 12:05:47,pkeane01,,40.739505,-74.008860,16,0,,8436471,1,0,0,0
45,52724330496,9903955@N02,20230303_124053,1677893384,2023-03-03 12:40:53,pkeane01,,40.739505,-74.008860,16,0,,8436471,1,0,0,0
46,52724531848,9036889@N06,Demogorgon at Stranger Things: The Experience,1677880806,2022-06-16 21:58:24,milst1,,40.702227,-73.977517,16,0,,6332515,1,0,0,0
47,52724311384,9036889@N06,Stranger Things: The Experience,1677880797,2022-06-16 22:05:45,milst1,,40.701377,-73.977867,16,0,,6332515,1,0,0,0
48,52724306404,9036889@N06,Brooklyn Navy Yard,1677880524,2022-06-16 20:13:22,milst1,,40.697925,-73.970848,16,0,,8436478,1,0,0,0
49,52724033786,9036889@N06,Stranger Things: The Experience,1677879796,2022-06-16 21:30:54,milst1,,40.702433,-73.977500,16,0,,6332515,1,0,0,0
50,52723509127,9036889@N06,Stranger Things: The Experience,1677879766,2022-06-16 21:38:46,milst1,,40.702300,-73.977556,16,0,,6332515,1,0,0,0
51,52724432600,9036889@N06,Anna's son rooting for Iga Świątek athe the 2022 US Open,1677879543,2022-09-08 21:32:41,milst1,,40.750377,-73.847253,16,0,,11838950,1,0,0,0
52,52723350230,145168108@N08,"Messages, Washington Square Park",1677839164,2023-03-02 14:51:06,BH_NYC,,40.730741,-73.997353,16,0,,6332476,1,0,0,0
53,52723349850,145168108@N08,"Old Roman Holiday Signage, Greenwich Village",1677839165,2023-03-02 15:11:52,BH_NYC,,40.732866,-73.998156,16,0,,5133747,1,0,0,0
54,52721513455,192339346@N03,A Red-tailed Hawk,1677756861,2023-02-16 08:03:35,philippe.soriano,hawk bird nikon,40.795136,-73.956648,16,0,,6332419,1,0,0,0
55,52718839112,11572204@N00,"Boerum Hill, 2023",1677681499,2023-01-08 12:17:02,tscola,,40.683647,-73.992714,16,0,,5138806,1,0,0,0
56,52719060486,145168108@N08,"Immunity Chicken Soup, Financial District",1677668937,2023-02-26 10:48:38,BH_NYC,,40.703661,-74.010537,16,0,,6930486,1,0,0,0
57,52719036309,7735863@N05,"the orchid show: natural heritage, 2/26/23",1677652923,2023-02-26 15:52:46,hollow sidewalks,nyc nybg newyorkcity bronx orchidshow orchidshow2023 newyorkbotanicalgarden newyorkbotanicalgardens plant plants flowers flower botanicalgardens botanicgarden botanicgardens hollowsidewalks,40.864863,-73.882337,16,0,,5108546,1,0,0,0
58,52719036289,7735863@N05,"the orchid show: natural heritage, 2/26/23",1677652924,2023-02-26 15:53:34,hollow sidewalks,nyc nybg newyorkcity bronx orchidshow orchidshow2023 newyorkbotanicalgarden newyorkbotanicalgardens plant plants flowers flower botanicalgardens botanicgarden botanicgardens hollowsidewalks,40.864863,-73.882337,16,0,,5108546,1,0,0,0
59,52719193395,7735863@N05,"the orchid show: natural heritage, 2/26/23",1677652953,2023-02-26 16:27:04,hollow sidewalks,nyc nybg newyorkcity bronx orchidshow orchidshow2023 newyorkbotanicalgarden newyorkbotanicalgardens plant plants flowers flower botanicalgardens botanicgarden botanicgardens hollowsidewalks,40.864863,-73.882337,16,0,,5108546,1,0,0,0
60,52719258093,7735863@N05,"the orchid show: natural heritage, 2/26/23",1677652955,2023-02-26 16:29:31,hollow sidewalks,nyc nybg newyorkcity bronx orchidshow orchidshow2023 newyorkbotanicalgarden newyorkbotanicalgardens plant plants flowers flower botanicalgardens botanicgarden botanicgardens hollowsidewalks,40.864863,-73.882337,16,0,,5108546,1,0,0,0
61,52718248607,7735863@N05,"the orchid show: natural heritage, 2/26/23",1677652964,2023-02-26 16:50:31,hollow sidewalks,nyc nybg newyorkcity bronx orchidshow orchidshow2023 newyorkbotanicalgarden newyorkbotanicalgardens plant plants flowers flower botanicalgardens botanicgarden botanicgardens hollowsidewalks,40.864863,-73.882337,16,0,,5108546,1,0,0,0
62,52719155218,79761301@N00,TWA Hotel,1677646617,2022-11-28 16:52:06,jericl cat,twa hotel jfk airport design eero saarinen connie conair plane,40.646055,-73.777367,16,0,,5139287,1,0,0,0
63,52717572991,124549018@N05,New-York,1677604684,2023-02-26 12:35:56,Martin Cousture,,40.768188,-73.973359,16,0,,5128594,1,0,0,0
64,52715472564,48307030@N02,0009138bw,1677518478,2008-10-08 15:14:51,Naturecamhd,woodlawncemetery thewoodlawncemetery bronx thebronx cemetery gothic sculpture goth gothiccemetery sonycybershotdsch7 sonydsch7 sonyh7 sonycybershotdscw7 sonydscw7 sonyw7,40.888823,-73.876009,16,0,,5145005,1,0,0,0
65,52715249533,69233611@N05,New York City 2023,1677507645,2023-02-10 23:03:21,broadswordcallingdannyboy,ny usa us america newyork copyright light eos7d eflens cityscape canon winter creative lightroom metropolis iconic newyorkcity newyorkminute donotcopy leonreilly eastcoast nyc city copyrightleonreillyphotography leonreillyphotography colournyc manhattan brightcolours ilovenyc shadow mood uws colour brightlightsbigcity new york brightcolour upperwestside night street nycstreet,40.780037,-73.982137,16,0,,6332163,1,0,0,0
66,52714254035,61028709@N03,IMG_1968,1677466429,2023-02-19 12:59:01,Brooklyn Cyclist,,40.594558,-73.753281,16,0,,6332489,1,0,0,0
67,52714089599,61028709@N03,IMG_1994,1677466425,2023-02-19 14:58:55,Brooklyn Cyclist,,40.607544,-73.943017,16,0,,8436489,1,0,0,0
68,52714253768,49576960@N05,"""Slowly Towards the North (Detail)"" (1942), Yves Tanguy",1677465871,2022-12-04 13:21:18,Joey Hinton,newyorkcity newyork unitedstates art museum modern google cellphone smartphone pixel pro android pixel7,40.761569,-73.976720,16,0,,6930480,1,0,0,0
69,52713891025,46681937@N00,20230224_132011,1677453100,2023-02-24 13:20:11,paul.barfoot,,40.759127,-73.978048,16,0,,6930480,1,0,0,0
70,52709085810,73422480@N00,PXL_20220320_154133977,1677265023,2022-03-20 11:41:34,tompagenet,indcrosstownline lineg mta metropolitanavenue metropolitanavenuestation newyork newyorkcitysubway subway g hoardings newyorkcity unitedstates,40.713425,-73.951498,16,0,,5144580,1,0,0,0
71,52699593803,11537676@N06,"Graves of Alexander Hamilton and wife Elizabeth Schuyler, Trinity Churchyard, New York City",1677264805,2023-02-19 13:08:00,Paul McClure DC,newyorkcity newyorkstate manhattan feb2023 architecture gravestone cemetery historic,40.708286,-74.012450,16,0,,8436473,1,0,0,0
72,52708875443,34325628@N05,"East of 8th Has Seen Better Days - Chelsea, NYC",1677254827,2023-02-18 07:28:48,ChrisGoldNY,chrisgoldny chrisgoldphoto nyc newyorkcity newyork gothamist america usa sonyalpha sonyar7ii sonyimages manhattan streetart urban graffiti purple colorful closed eastof8th restaurants chelsea travel,40.744753,-73.997490,16,0,,5112388,1,0,0,0
73,52707834019,151552780@N05,Nassau Inter-County Express 2372,1677214710,2023-02-23 10:37:01,Montauk Bus Photography,,40.704483,-73.631912,16,0,,5120478,1,0,0,0
74,52707602683,7243324@N03,Street - NYC,1677191135,2023-02-23 12:08:45,verplanck,,40.753463,-74.003953,16,0,,5112388,1,0,0,0
75,52706810973,26437411@N00,NYC 2021 around thanksgiving & macy’s parade,1677162816,2021-11-25 10:20:46,Dellawati Wijaya,,40.760886,-73.978942,16,0,,6930480,1,0,0,0
76,52703126787,12693763@N07,Blizzard of 2016,1677035771,2016-01-23 13:32:03,Raj nyc,,40.753916,-74.178437,16,0,,5096579,1,0,0,0
77,52703632268,26437411@N00,nyc 2021,1677012996,2021-11-25 14:49:31,Dellawati Wijaya,,40.704400,-73.992798,16,0,,11838935,1,0,0,0
78,52703134591,26437411@N00,NYC 2021,1677012641,2021-11-26 15:45:05,Dellawati Wijaya,,40.759780,-73.987106,16,0,,6930378,1,0,0,0
79,52701468456,192425733@N05,Evening,1676942332,2023-02-19 17:39:41,cokakukla1,long island rail road train station nyc lirr m7 flushing,40.758394,-73.830700,15,0,,11838950,1,0,0,0
80,52701843978,7702423@N04,"Aer Lingus A330-300 (EI-FNG & EI-EDY) - Plane watching at the TWA Hotel (JFK Airport, New York, NY - November 2022)",1676937768,2022-11-05 14:08:22,cseeman,twahotelplanewatching johnfkennedyinternationalairport jfk jfkairport jamaicaqueens newyorkcity newyork newyorkairport portofnewyorkauthority portauthorityofnewyorkandnewjersey panynj airports ooakdollfesitval2022twahotelplane aerlingus ireland airbus airbusa330 airbusa330300 eifngaer lingus eifngeiedy aerlinguseiedy twahotelplane2022aerlingus twahotelplane2022a330,40.642236,-73.773880,14,0,,5139287,1,0,0,0
81,52701607254,7702423@N04,"Aer Lingus A330-300 (EI-FNG & EI-EDY) - Plane watching at the TWA Hotel (JFK Airport, New York, NY - November 2022)",1676937753,2022-11-03 14:32:57,cseeman,twahotelplanewatching johnfkennedyinternationalairport jfk jfkairport jamaicaqueens newyorkcity newyork newyorkairport portofnewyorkauthority portauthorityofnewyorkandnewjersey panynj airports ooakdollfesitval2022twahotelplane aerlingus ireland airbus airbusa330 airbusa330300 eifngaer lingus eifngeiedy aerlinguseiedy twahotelplane2022aerlingus twahotelplane2022a330,40.642236,-73.773880,14,0,,5139287,1,0,0,0
82,52701511904,22422561@N00,Dim Sum [#0050020],1676935239,2023-02-18 12:34:00,boodoo,film negativelabpro winter afternoon ny analog nikonfe2 handheld availablelight kodakaerocoloriv popholuminar100 push2 selfdeveloped selfscanned vuescan dimagescanelite5400ii adobelightroomclassic nikon24mmf28ais chinatown nomwahteaparlor dimsum,40.714469,-73.998139,16,0,,6944374,1,0,0,0
83,52701511764,22422561@N00,Forsyth & Grand [#0050023],1676935241,2023-02-18 13:36:00,boodoo,film negativelabpro manhattan winter afternoon ny analog nikonfe2 handheld availablelight kodakaerocoloriv popholuminar100 push2 selfdeveloped selfscanned vuescan dimagescanelite5400ii adobelightroomclassic nikon24mmf28ais chinatown,40.718380,-73.992912,16,0,,6332502,1,0,0,0
84,52700734837,22422561@N00,Gig Bikes [#0050028],1676935244,2023-02-18 14:10:00,boodoo,film negativelabpro manhattan winter afternoon ny analog nikonfe2 handheld availablelight kodakaerocoloriv popholuminar100 push2 selfdeveloped selfscanned vuescan dimagescanelite5400ii adobelightroomclassic nikon24mmf28ais graffiti tag streetart,40.715169,-73.991739,16,0,,6332502,1,0,0,0
85,52700575706,62596395@N00,,1676911140,2023-02-10 18:35:18,AMARTI02,,40.749205,-73.981803,16,0,,5128195,1,0,0,0
86,52700981075,62596395@N00,,1676910683,2023-02-18 15:17:31,AMARTI02,,40.864552,-73.932214,16,0,,5122280,1,0,0,0
87,52700820684,62596395@N00,,1676910681,2023-02-18 15:14:01,AMARTI02,,40.864650,-73.931848,16,0,,5122280,1,0,0,0
88,52700854300,62596395@N00,,1676906727,2023-02-10 09:57:57,AMARTI02,,40.722472,-74.047159,16,0,,5095594,1,0,0,0
89,52700687784,62596395@N00,,1676906523,2023-02-18 14:32:05,AMARTI02,,40.865019,-73.931856,16,0,,5122280,1,0,0,0
90,52699078177,43982097@N05,Yolanda instagram @yolandarivera57,1676872074,2022-11-26 15:24:21,elr2141979,,40.673548,-73.589688,16,0,,5134323,1,0,0,0
91,28004803069,78191777@N00,,1676825730,2018-01-19 13:41:38,feeblefolk,,40.770722,-73.989315,16,0,,6332418,1,0,0,0
92,52698315138,49576960@N05,St Patrick's Cathedral - Nativity,1676810009,2022-12-03 08:55:17,Joey Hinton,2022 new york city saint patricks cathedral olympus omd em1 mkiii markiii mark3 mft m43 microfourthirds 714mm f28 christmas nativity,40.758705,-73.976450,16,0,,6930480,1,0,0,0
93,52697822466,49576960@N05,St Patrick's Cathedral - High Altar,1676810015,2022-12-03 09:05:19,Joey Hinton,2022 new york city saint patricks cathedral olympus omd em1 mkiii markiii mark3 mft m43 microfourthirds 1240mm f28,40.758705,-73.976450,16,0,,6930480,1,0,0,0
94,52697463169,194222166@N02,On layover,1676778193,2022-10-22 02:18:53,ginogalante322,,40.873991,-73.890727,16,0,,5108546,1,0,0,0
95,52696549637,194222166@N02,Freeman Street departure,1676773199,2022-10-21 20:42:57,ginogalante322,,40.830168,-73.891886,16,0,,10172908,1,0,0,0
96,52696532721,7243324@N03,Sitting - NYC,1676749129,2023-02-16 13:05:10,verplanck,sign street manhattan chelsea,40.741433,-73.995148,16,0,,8436476,1,0,0,0
97,52694643887,66151285@N06,Runway7-7464,1676681409,2023-02-11 18:52:25,Likemore,sony hall dlove kiazagems cinxzya ush a millimerch celeste victoria kegoni avar collection msophia cdq heirs rahza alejandra martinally chalk tamera nasr royal t skai ann spoyer sabrina ortega luluet gigi house barretti drusilla by valentini fleek chick new york,40.759500,-73.986731,16,0,,6930378,1,0,0,0
98,52695574455,66151285@N06,Runway7-5308,1676681206,2023-02-11 12:39:15,Likemore,sony hall dlove kiazagems cinxzya ush a millimerch celeste victoria kegoni avar collection msophia cdq heirs rahza alejandra martinally chalk tamera nasr royal t skai ann spoyer sabrina ortega luluet gigi house barretti drusilla by valentini fleek chick new york,40.759500,-73.986731,16,0,,6930378,1,0,0,0
99,52695652123,66151285@N06,Runway7-6591,1676681320,2023-02-11 16:39:47,Likemore,sony hall dlove kiazagems cinxzya ush a millimerch celeste victoria kegoni avar collection msophia cdq heirs rahza alejandra martinally chalk tamera nasr royal t skai ann spoyer sabrina ortega luluet gigi house barretti drusilla by valentini fleek chick new york,40.759500,-73.986731,16,0,,6930378,1,0,0,0
100,52694644662,66151285@N06,Runway7-6804,1676681336,2023-02-11 16:50:09,Likemore,sony hall dlove kiazagems cinxzya ush a millimerch celeste victoria kegoni avar collection msophia cdq heirs rahza alejandra martinally chalk tamera nasr royal t skai ann spoyer sabrina ortega luluet gigi house barretti drusilla by valentini fleek chick new york,40.759500,-73.986731,16,0,,6930378,1,0,0,0
101,52695159526,66151285@N06,Runway7-4930,1676681140,2023-02-11 12:05:33,Likemore,sony hall dlove kiazagems cinxzya ush a millimerch celeste victoria kegoni avar collection msophia cdq heirs rahza alejandra martinally chalk tamera nasr royal t skai ann spoyer sabrina ortega luluet gigi house barretti drusilla by valentini fleek chick new york,40.759500,-73.986731,16,0,,6930378,1,0,0,0
102,52694570387,40646519@N00,Intermission At Phantom Of The Opera,1676676585,2022-07-17 18:25:44,Joe Shlabotnik,theater broadway 2022 phantomoftheopera galaxys20 manhattan july2022 nyc newyorkcity newyork unitedstates,40.758372,-73.987931,16,0,,6930378,1,0,0,0
103,52694198737,31764118@N00,"New York, New York",1676660172,2023-02-06 19:41:02,jwtPhoto.com,,40.752327,-73.993539,16,0,,8410791,1,0,0,0
104,52694110102,55079415@N06,Sol de tarde,1676656901,2018-10-30 20:38:09,Costero2010,,40.766924,-73.973908,15,0,,5136174,1,0,0,0
